llavemod,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion
1268001102,APROBADO,95,0.3,MODERADO,R001|R005|R012,3,1,
1268104101,APROBADO,100,0.3,MODERADO,R001|R003|R012,3,1,
1268211104,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
1268311102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1268402101,RECHAZADO,19,0.3,MODERADO,R002|R005,2,0,
1268501101,APROBADO,97,0.3,MODERADO,R001|R005|R012,3,1,
1268608101,APROBADO,95,0.3,MODERADO,R001|R005|R012,3,1,
1268704102,REVISION_MANUAL,77,0.3,MODERADO,R001|R005,2,0,
1268813101,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
1268909102,RECHAZADO,32,0.3,MODERADO,R005|R010,2,0,
1269001101,RECHAZADO,40,0.3,MODERADO,,0,0,
1269101102,RECHAZADO,58,0.3,MODERADO,R001|R004|R012,3,1,
1269203102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1269302102,RECHAZADO,51,0.3,MODERADO,R012,1,1,
1269405102,RECHAZADO,52,0.3,MODERADO,R005,1,0,
1269503102,RECHAZADO,0,0.3,MODERADO,R002,1,0,
1269620101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
1269709104,RECHAZADO,13,0.3,MODERADO,R009|R010,2,0,
1269805104,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
1269904102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
1270005102,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
1270102102,RECHAZADO,47,0.3,MODERADO,R001|R010,2,0,
1270202101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
1270302101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1270401101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
1270502101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
1270601106,RECHAZADO,27,0.3,MODERADO,R010,1,0,
1270704101,RECHAZADO,25,0.3,MODERADO,R002|R005,2,0,
1270810102,RECHAZADO,58,0.3,MODERADO,R012,1,1,
1270903101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1271019101,APROBADO,83,0.3,MODERADO,R001|R005,2,0,
1271106101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
1271203101,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
1271303105,RECHAZADO,37,0.3,MODERADO,R001|R004|R009|R012,4,1,
1271405101,APROBADO,88,0.3,MODERADO,R003|R005|R012,3,1,
1271503101,RECHAZADO,44,0.3,MODERADO,R005,1,0,
1271603101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
1271701101,REVISION_MANUAL,71,0.3,MODERADO,R001|R005|R010|R012,4,1,
1271816102,APROBADO,99,0.3,MODERADO,R001|R005|R012,3,1,
1271918101,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
1272004102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1272104102,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R012,4,1,
1272202103,APROBADO,99,0.3,MODERADO,R001|R012,2,1,
1272304105,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1272411101,RECHAZADO,33,0.3,MODERADO,,0,0,
1272502102,RECHAZADO,51,0.3,MODERADO,R012,1,1,
1272604102,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
1272701101,RECHAZADO,41,0.3,MODERADO,,0,0,
1272804102,RECHAZADO,53,0.3,MODERADO,R012,1,1,
1272903101,RECHAZADO,11,0.3,MODERADO,R002|R005,2,0,
1273001101,RECHAZADO,27,0.3,MODERADO,R010,1,0,
1273101101,APROBADO,87,0.3,MODERADO,R001|R012,2,1,
1273206103,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
1273318102,RECHAZADO,36,0.3,MODERADO,R004|R005|R012,3,1,
1273404101,RECHAZADO,58,0.3,MODERADO,R012,1,1,
1273504102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1273612102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1273702101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1273803101,RECHAZADO,34,0.3,MODERADO,R002|R005|R015,3,1,
1273910102,RECHAZADO,29,0.3,MODERADO,,0,0,
1274004102,RECHAZADO,0,0.3,MODERADO,R002|R004|R005,3,0,
1274102102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
1274203102,APROBADO,80,0.3,MODERADO,R001|R012,2,1,
1274304101,RECHAZADO,56,0.3,MODERADO,R012,1,1,
1274416101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1274505102,RECHAZADO,55,0.3,MODERADO,R012,1,1,
1274602101,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1274707102,RECHAZADO,13,0.3,MODERADO,R002|R005,2,0,
1274802101,RECHAZADO,45,0.3,MODERADO,R012,1,1,
1274917101,APROBADO,90,0.3,MODERADO,R001|R005|R012,3,1,
1275001102,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
1275110102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1275202102,RECHAZADO,39,0.3,MODERADO,R002|R005,2,0,
1275305103,RECHAZADO,41,0.3,MODERADO,,0,0,
1275405102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1275509101,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,
1275604106,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
1275704101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
1275804101,RECHAZADO,45,0.3,MODERADO,R012,1,1,
1275913103,REVISION_MANUAL,72,0.3,MODERADO,R001|R005,2,0,
1276004102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1276102102,RECHAZADO,39,0.3,MODERADO,R004|R005|R012,3,1,
1276213101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
1276305103,RECHAZADO,26,0.3,MODERADO,R009,1,0,
1276404101,APROBADO,85,0.3,MODERADO,R001|R012,2,1,
1276504101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
1276614102,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
1276704101,RECHAZADO,24,0.3,MODERADO,R004|R012,2,1,
1276803102,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,
1276905102,REVISION_MANUAL,72,0.3,MODERADO,R001|R005,2,0,
1277019101,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1277102101,RECHAZADO,55,0.3,MODERADO,R012,1,1,
1277202101,APROBADO,94,0.3,MODERADO,R001|R005|R015,3,1,
1277314104,RECHAZADO,7,0.3,MODERADO,R004|R009|R012,3,1,
1277401102,RECHAZADO,17,0.3,MODERADO,R010,1,0,
1277501101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1277611103,RECHAZADO,50,0.3,MODERADO,R012,1,1,
1277611202,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1277719102,RECHAZADO,27,0.3,MODERADO,R010|R012,2,1,
1277805102,RECHAZADO,28,0.3,MODERADO,R004|R012,2,1,
1277905101,APROBADO,100,0.3,MODERADO,R001|R003|R012,3,1,
1278004101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
1278104101,REVISION_MANUAL,72,0.3,MODERADO,R005|R012,2,1,
1278203102,REVISION_MANUAL,62,0.3,MODERADO,R012,1,1,
1278302101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
1278404102,RECHAZADO,59,0.3,MODERADO,R005|R012,2,1,
1278505103,RECHAZADO,24,0.3,MODERADO,R004|R012,2,1,
1278605101,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
1278703103,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
1278805102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1278905101,RECHAZADO,13,0.3,MODERADO,R002|R005,2,0,
1279003101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1279107101,RECHAZADO,53,0.3,MODERADO,R012,1,1,
1279203101,REVISION_MANUAL,70,0.3,MODERADO,R005|R012,2,1,
1279303101,RECHAZADO,41,0.3,MODERADO,,0,0,
1279404102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1279503101,RECHAZADO,8,0.3,MODERADO,R004,1,0,
1279604101,APROBADO,100,0.3,MODERADO,R001|R005|R010|R012,4,1,
1279703102,RECHAZADO,58,0.3,MODERADO,R012,1,1,
1279806103,RECHAZADO,0,0.3,MODERADO,R002|R009,2,0,
1279902101,REVISION_MANUAL,64,0.3,MODERADO,R005|R015,2,1,
1280009102,RECHAZADO,26,0.3,MODERADO,R009,1,0,
1280105101,RECHAZADO,52,0.3,MODERADO,R012,1,1,
1280211101,RECHAZADO,31,0.3,MODERADO,,0,0,
1280314101,RECHAZADO,55,0.3,MODERADO,R005,1,0,
1280403102,RECHAZADO,53,0.3,MODERADO,R005,1,0,
1280506101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
1280615101,REVISION_MANUAL,64,0.3,MODERADO,R005|R015,2,1,
1280703101,RECHAZADO,38,0.3,MODERADO,,0,0,
1280812102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
1280904101,RECHAZADO,23,0.3,MODERADO,R002|R005,2,0,
1281003102,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
1281105101,RECHAZADO,14,0.3,MODERADO,R002|R005,2,0,
1281203102,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
1281301101,RECHAZADO,11,0.3,MODERADO,R002|R005,2,0,
1281409101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
1281501102,RECHAZADO,7,0.3,MODERADO,R002|R005|R010,3,0,
1281605102,RECHAZADO,41,0.3,MODERADO,,0,0,
1281708102,RECHAZADO,37,0.3,MODERADO,R009|R012,2,1,
1281803102,RECHAZADO,30,0.3,MODERADO,,0,0,
1281901101,RECHAZADO,36,0.3,MODERADO,,0,0,
1282010101,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1282102101,RECHAZADO,29,0.3,MODERADO,,0,0,
1282208101,RECHAZADO,8,0.3,MODERADO,R002,1,0,
1282318104,RECHAZADO,56,0.3,MODERADO,R001,1,0,
1282402104,RECHAZADO,15,0.3,MODERADO,R010,1,0,
1282504103,RECHAZADO,8,0.3,MODERADO,R004|R009|R012,3,1,
1282603101,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R012,4,1,
1282711101,RECHAZADO,57,0.3,MODERADO,R001,1,0,
1282805104,RECHAZADO,12,0.3,MODERADO,R004,1,0,
1282908101,REVISION_MANUAL,79,0.3,MODERADO,R005|R012|R015,3,2,
1283020101,RECHAZADO,42,0.3,MODERADO,R005,1,0,
1283101103,RECHAZADO,36,0.3,MODERADO,,0,0,
1283203101,RECHAZADO,44,0.3,MODERADO,R012,1,1,
1283303101,RECHAZADO,29,0.3,MODERADO,,0,0,
1283420105,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,
1283505102,RECHAZADO,16,0.3,MODERADO,R009,1,0,
1283604102,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
1283701103,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
1283805101,RECHAZADO,42,0.3,MODERADO,R012,1,1,
1283903101,RECHAZADO,25,0.3,MODERADO,R002|R005,2,0,
1284004101,APROBADO,86,0.3,MODERADO,R001|R005|R012,3,1,
1284103101,APROBADO,85,0.3,MODERADO,R001|R005|R012,3,1,
1284210101,RECHAZADO,42,0.3,MODERADO,R005,1,0,
1284302101,RECHAZADO,54,0.3,MODERADO,R012,1,1,
1284404101,RECHAZADO,59,0.3,MODERADO,R005|R010|R012,3,1,
1284504101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
1284603102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1284706102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
1284803101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1284903101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
1285016101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
1285016202,RECHAZADO,29,0.3,MODERADO,,0,0,
1285016302,RECHAZADO,57,0.3,MODERADO,R012,1,1,
1285102102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
1285203102,APROBADO,80,0.3,MODERADO,R001|R012,2,1,
1285301101,RECHAZADO,23,0.3,MODERADO,R004|R005,2,0,
1285401103,RECHAZADO,57,0.3,MODERADO,R001|R009,2,0,
1285502102,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
1285601102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1285701103,APROBADO,82,0.3,MODERADO,R001|R012,2,1,
1285804101,REVISION_MANUAL,61,0.3,MODERADO,R005|R012,2,1,
1285905104,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
1286002101,RECHAZADO,24,0.3,MODERADO,R004|R005,2,0,
1286101101,APROBADO,96,0.3,MODERADO,R003|R005|R012|R015,4,2,
1286204101,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,
1286322101,REVISION_MANUAL,61,0.3,MODERADO,R005|R012,2,1,
1286401103,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1286501101,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,
1286620103,RECHAZADO,47,0.3,MODERADO,R001|R010,2,0,
1286702102,REVISION_MANUAL,73,0.3,MODERADO,R001|R012,2,1,
1286805101,RECHAZADO,0,0.3,MODERADO,R002|R010,2,0,
1286909101,APROBADO,99,0.3,MODERADO,R001|R005|R012,3,1,
1287015102,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
1287116101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
1287205101,RECHAZADO,59,0.3,MODERADO,R005|R012,2,1,
1287310101,RECHAZADO,38,0.3,MODERADO,,0,0,
1287401102,RECHAZADO,27,0.3,MODERADO,R010,1,0,
1287512101,RECHAZADO,55,0.3,MODERADO,R005,1,0,
1287609102,RECHAZADO,53,0.3,MODERADO,R005,1,0,
1287702101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
1287804104,RECHAZADO,25,0.3,MODERADO,R010,1,0,
1287903101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
1288007107,RECHAZADO,12,0.3,MODERADO,R004|R005|R010,3,0,
1288113101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1288219102,RECHAZADO,41,0.3,MODERADO,R012,1,1,
1288302102,RECHAZADO,0,0.3,MODERADO,R002,1,0,
1288402102,RECHAZADO,24,0.3,MODERADO,R004|R012,2,1,
1288501104,RECHAZADO,11,0.3,MODERADO,R004|R009|R012,3,1,
1288618102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
1288702103,RECHAZADO,10,0.3,MODERADO,R004,1,0,
1288818102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1288902101,RECHAZADO,6,0.3,MODERADO,R002,1,0,
1289002102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
1289102102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1289203101,APROBADO,95,0.3,MODERADO,R001|R005|R012,3,1,
1289305101,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,
1289414101,RECHAZADO,39,0.3,MODERADO,,0,0,
1289509102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
1289605103,APROBADO,81,0.3,MODERADO,R001|R012,2,1,
1289702102,APROBADO,86,0.3,MODERADO,R001|R012,2,1,
1289805102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
1289920101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
1290018101,APROBADO,82,0.3,MODERADO,R001|R006,2,0,
1290102102,RECHAZADO,29,0.3,MODERADO,,0,0,
1290202103,RECHAZADO,0,0.3,MODERADO,R002|R010,2,0,
1290320103,RECHAZADO,37,0.3,MODERADO,,0,0,
1290320202,RECHAZADO,39,0.3,MODERADO,,0,0,
1290401101,APROBADO,90,0.3,MODERADO,R001|R005|R012,3,1,
1290501101,APROBADO,87,0.3,MODERADO,R001|R012,2,1,
1290605101,RECHAZADO,55,0.3,MODERADO,R012,1,1,
