edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,ingreso_imputado,deuda_imputada_neutra,llavemod,llavehog,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion,tiene_credito,algun_atraso,y_real,y_pred
63,14000.0,4200.0,2,0,0,Propia,Consumo,10000.0,True,True,826303101,8263031,REVISION_MANUAL,76,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
55,8000.0,2400.0,2,1,2,Familiar,Consumo,10000.0,False,True,827203101,8272031,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
68,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,828605101,8286051,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
27,3500.0,1050.0,2,1,0,Familiar,Consumo,10000.0,False,True,828703103,8287031,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
62,700.0,210.0,2,2,0,Familiar,Consumo,10000.0,False,True,829215101,8292151,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
35,1000.0,300.0,2,2,0,Familiar,Consumo,10000.0,False,True,829401101,8294011,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,,True,False,1,0
21,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,830118103,8301181,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
37,1500.0,450.0,2,4,0,Familiar,Consumo,10000.0,False,True,831405101,8314051,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
35,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,831512101,8315121,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
45,600.0,180.0,2,1,1,Familiar,Consumo,10000.0,False,True,831603101,8316031,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
64,400.0,120.0,2,1,0,Propia,Consumo,7200.0,False,True,832002101,8320021,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
38,2500.0,750.0,2,0,3,Familiar,Consumo,10000.0,True,True,832102101,8321021,RECHAZADO,51,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
54,2000.0,600.0,2,1,0,Familiar,Consumo,10000.0,False,True,834103101,8341031,REVISION_MANUAL,63,0.3,MODERADO,R001,1,0,,True,False,1,0
20,3300.0,990.0,2,1,7,Familiar,Consumo,10000.0,False,True,834201102,8342011,RECHAZADO,43,0.3,MODERADO,R001|R009|R010|R012,4,1,,True,False,1,0
26,1500.0,450.0,2,0,2,Familiar,Consumo,10000.0,True,True,835113102,8351131,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
55,1000.0,300.0,2,2,1,Familiar,Consumo,10000.0,False,True,836101102,8361011,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
19,2300.0,690.0,2,4,6,Familiar,Consumo,10000.0,False,True,837203104,8372031,RECHAZADO,43,0.3,MODERADO,R001|R009|R010,3,0,,True,False,1,0
20,4500.0,1350.0,2,2,1,Familiar,Consumo,10000.0,False,True,837403103,8374031,REVISION_MANUAL,69,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
60,2000.0,600.0,2,1,0,Propia,Consumo,10000.0,False,True,837503101,8375031,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
18,2500.0,750.0,2,0,3,Familiar,Consumo,10000.0,True,True,838005104,8380051,RECHAZADO,37,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
67,14000.0,4200.0,2,0,0,Propia,Consumo,10000.0,True,True,839702101,8397021,REVISION_MANUAL,76,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
63,1000.0,300.0,2,2,4,Propia,Consumo,10000.0,False,True,840101102,8401011,REVISION_MANUAL,70,0.3,MODERADO,R001|R005|R010,3,0,,True,False,1,0
19,130.0,39.0,2,4,3,Familiar,Consumo,2340.0,False,True,840302103,8403021,RECHAZADO,53,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
38,1500.0,450.0,2,0,2,Propia,Consumo,10000.0,True,True,840416101,8404161,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
35,1500.0,450.0,2,0,1,Familiar,Consumo,10000.0,True,True,840702102,8407021,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
22,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,842405102,8424051,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
52,2500.0,750.0,2,0,2,Propia,Consumo,10000.0,True,True,843213102,8432131,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
31,2000.0,600.0,2,1,3,Familiar,Consumo,10000.0,False,True,844503102,8445031,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
32,2400.0,720.0,2,1,2,Familiar,Consumo,10000.0,False,True,844701102,8447011,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
30,500.0,150.0,2,1,3,Propia,Consumo,9000.0,False,True,846603102,8466031,REVISION_MANUAL,72,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
48,2000.0,600.0,2,0,1,Familiar,Consumo,10000.0,True,True,848304102,8483041,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
31,1750.0,525.0,2,4,2,Familiar,Consumo,10000.0,False,True,848913102,8489131,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
39,1500.0,450.0,2,0,1,Familiar,Negocio,12000.0,True,True,849014102,8490141,RECHAZADO,55,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
70,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,849105102,8491051,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
